x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.6257986426353455,0.595537543296814,-1.007552100418252e-06,0.5587472915649414,0.5770754814147949,-0.05781562626361847,0.5066280961036682,0.4505956768989563,-0.07767833769321442,0.477097749710083,0.34620776772499084,-0.08921016752719879,0.4309873580932617,0.2847435176372528,-0.09275895357131958,0.5481579899787903,0.3077737092971802,-0.048248544335365295,0.5432987809181213,0.2960306704044342,-0.09229303896427155,0.5513165593147278,0.3936452269554138,-0.10832738876342773,0.5605860352516174,0.4105737507343292,-0.11669600009918213,0.613984227180481,0.30857595801353455,-0.040521156042814255,0.6109588742256165,0.31705227494239807,-0.08859389275312424,0.597370982170105,0.43550482392311096,-0.09110907465219498,0.5985028147697449,0.43882426619529724,-0.08493448793888092,0.6723284125328064,0.3384178578853607,-0.04198959469795227,0.6731393337249756,0.35476043820381165,-0.09447405487298965,0.644256055355072,0.46035832166671753,-0.07866339385509491,0.6384904384613037,0.46005314588546753,-0.05891774222254753,0.7239607572555542,0.37566888332366943,-0.0485151931643486,0.7236117720603943,0.38620316982269287,-0.0847410336136818,0.6943092942237854,0.46157607436180115,-0.07646512985229492,0.6819396615028381,0.4699333906173706,-0.06364864856004715,1
0.6303850412368774,0.6153428554534912,-6.625700734730344e-07,0.5545373558998108,0.5775707960128784,-0.0580790676176548,0.5055242776870728,0.4520513117313385,-0.079738549888134,0.47379809617996216,0.3456643521785736,-0.09466863423585892,0.42502152919769287,0.28509268164634705,-0.0997723713517189,0.5327926874160767,0.32527783513069153,-0.031840916723012924,0.5432769060134888,0.29178619384765625,-0.07536782324314117,0.5531564354896545,0.3912699818611145,-0.09058324247598648,0.5545250773429871,0.4062134325504303,-0.09784763306379318,0.5998230576515198,0.31905537843704224,-0.02303013764321804,0.6085649132728577,0.3099924623966217,-0.07098544389009476,0.5992122888565063,0.429239958524704,-0.07443027943372726,0.5935448408126831,0.42527908086776733,-0.06732059270143509,0.6618881225585938,0.3385448157787323,-0.024247512221336365,0.6743001341819763,0.34639033675193787,-0.07676197588443756,0.6506315469741821,0.4534568786621094,-0.05847806856036186,0.6380718350410461,0.4526631534099579,-0.035817794501781464,0.7157270908355713,0.36856988072395325,-0.030887693166732788,0.7285502552986145,0.3830481469631195,-0.06480881571769714,0.7012491822242737,0.45642244815826416,-0.05383553355932236,0.682410478591919,0.4611603915691376,-0.03869674354791641,1
0.6315658688545227,0.6113673448562622,-6.754240189366101e-07,0.5568200945854187,0.5746951103210449,-0.05514933913946152,0.5049625635147095,0.44532260298728943,-0.07465150207281113,0.4711759686470032,0.3410462737083435,-0.08805999159812927,0.4214276075363159,0.28561437129974365,-0.0920417532324791,0.5347765684127808,0.3192085027694702,-0.028736140578985214,0.5385249257087708,0.282396137714386,-0.07381129264831543,0.5532968044281006,0.3829110562801361,-0.0912366583943367,0.5572708249092102,0.4067634344100952,-0.09911487251520157,0.6031998991966248,0.3126673698425293,-0.02136773057281971,0.6051702499389648,0.2994250953197479,-0.06973408162593842,0.6011162400245667,0.42027178406715393,-0.07383895665407181,0.597095251083374,0.4248725175857544,-0.06676320731639862,0.6658096313476562,0.33474794030189514,-0.024143582209944725,0.67381751537323,0.3377528786659241,-0.07614315301179886,0.6542215347290039,0.44381627440452576,-0.05867404863238335,0.6428192257881165,0.44747716188430786,-0.03635771945118904,0.7188848853111267,0.36828693747520447,-0.03203914687037468,0.7286466360092163,0.381069540977478,-0.06496023386716843,0.7039890885353088,0.45347630977630615,-0.0541018545627594,0.6871687769889832,0.45912933349609375,-0.03903285413980484,1
0.6338554620742798,0.6114802360534668,-6.927297704351076e-07,0.5569865107536316,0.5783502459526062,-0.05633024498820305,0.5038961172103882,0.45069006085395813,-0.07719676941633224,0.4697946608066559,0.34311893582344055,-0.09221605956554413,0.4187648296356201,0.2860550880432129,-0.09773898869752884,0.5277884006500244,0.3224799335002899,-0.026686785742640495,0.5398403406143188,0.27808108925819397,-0.07005256414413452,0.55165696144104,0.37821778655052185,-0.08518502116203308,0.5515671372413635,0.3987666368484497,-0.09177658706903458,0.596385657787323,0.31568872928619385,-0.019094206392765045,0.6066867709159851,0.29436179995536804,-0.06651905179023743,0.599948525428772,0.4169484078884125,-0.06983597576618195,0.5916253924369812,0.41530171036720276,-0.06195079907774925,0.6600127816200256,0.3343121111392975,-0.02182302065193653,0.673562228679657,0.32918497920036316,-0.07354266196489334,0.6525648832321167,0.43640613555908203,-0.05585518479347229,0.6375819444656372,0.43544259667396545,-0.03346735239028931,0.715713620185852,0.36373385787010193,-0.029661159962415695,0.7281925082206726,0.3687330186367035,-0.0620075985789299,0.7032152414321899,0.4430578947067261,-0.050362832844257355,0.6833736896514893,0.44862282276153564,-0.03485487774014473,1
0.6289197206497192,0.6120529770851135,-6.981587148402468e-07,0.5514227151870728,0.5716783404350281,-0.05582072213292122,0.49971380829811096,0.43884986639022827,-0.07645470649003983,0.46442392468452454,0.33161085844039917,-0.09190517663955688,0.4108656644821167,0.2791687846183777,-0.0979013592004776,0.5323980450630188,0.32142606377601624,-0.027001217007637024,0.5378412008285522,0.2744550108909607,-0.07307491451501846,0.5494143962860107,0.3767005503177643,-0.08878716826438904,0.5540805459022522,0.39485666155815125,-0.09538651257753372,0.6002920866012573,0.3209858536720276,-0.020992660894989967,0.607749879360199,0.290903776884079,-0.07198725640773773,0.5979587435722351,0.41695284843444824,-0.07455511391162872,0.5939653515815735,0.4152129590511322,-0.06518901139497757,0.6628115773200989,0.3439866602420807,-0.025769133120775223,0.675717830657959,0.3290824294090271,-0.08059243112802505,0.650961697101593,0.43881741166114807,-0.06128739193081856,0.6402032971382141,0.43822893500328064,-0.036571748554706573,0.7173988819122314,0.3758765459060669,-0.03567567095160484,0.7311668395996094,0.36955511569976807,-0.06921257078647614,0.704532265663147,0.4427618682384491,-0.05632462352514267,0.6879593133926392,0.44944095611572266,-0.03939536586403847,1
0.6272227168083191,0.6127479672431946,-6.865178079351608e-07,0.5497940182685852,0.5732529163360596,-0.05542370304465294,0.4962198734283447,0.4379707872867584,-0.07475525885820389,0.4602183699607849,0.32871267199516296,-0.08888053894042969,0.407249391078949,0.2748451828956604,-0.09306144714355469,0.5271309614181519,0.3203149139881134,-0.023948639631271362,0.5327813029289246,0.2697972357273102,-0.06869404762983322,0.5461034774780273,0.3740085959434509,-0.08325386792421341,0.5512648224830627,0.3918449580669403,-0.08916088193655014,0.5967164635658264,0.31814810633659363,-0.01739671267569065,0.6037434339523315,0.2837974727153778,-0.06700132042169571,0.5964756608009338,0.41188716888427734,-0.06795210391283035,0.5932179689407349,0.4100192189216614,-0.05742552876472473,0.6599923372268677,0.3397008776664734,-0.021834274753928185,0.6735571622848511,0.32143300771713257,-0.07472115755081177,0.651334822177887,0.4313788414001465,-0.05353870615363121,0.641104519367218,0.4310001730918884,-0.027940182015299797,0.7137840390205383,0.3706863224506378,-0.031598106026649475,0.7289918065071106,0.36463117599487305,-0.06297487020492554,0.7032445669174194,0.43890225887298584,-0.048931319266557693,0.6864795684814453,0.4459924101829529,-0.031659577041864395,1
0.6289529800415039,0.610618531703949,-6.870544098092068e-07,0.5473484992980957,0.5695970058441162,-0.059412334114313126,0.4912484884262085,0.43248891830444336,-0.0796910896897316,0.4530571699142456,0.32423385977745056,-0.09378991276025772,0.39863383769989014,0.27302902936935425,-0.09753506630659103,0.5225995779037476,0.3154076337814331,-0.027591228485107422,0.5341499447822571,0.2686222195625305,-0.07131265103816986,0.5459924340248108,0.3741120398044586,-0.08369307219982147,0.5479591488838196,0.38706454634666443,-0.08906034380197525,0.5938268899917603,0.31354498863220215,-0.01953122206032276,0.605177104473114,0.28512948751449585,-0.07096071541309357,0.5952594876289368,0.4140681326389313,-0.07282748818397522,0.5883572101593018,0.4057588577270508,-0.06313798576593399,0.657970130443573,0.3355613052845001,-0.02247602865099907,0.6755751371383667,0.3211399018764496,-0.07799260318279266,0.6507341265678406,0.43345338106155396,-0.05803371220827103,0.6374268531799316,0.42874372005462646,-0.03330005705356598,0.7125675678253174,0.3664422035217285,-0.030897390097379684,0.7309190630912781,0.364806592464447,-0.06549681723117828,0.7046355605125427,0.4403097927570343,-0.053658369928598404,0.6867567300796509,0.4440111815929413,-0.03787282109260559,1
0.6315782070159912,0.6062288880348206,-6.758669996997924e-07,0.5478533506393433,0.5703659653663635,-0.05842864140868187,0.4872102737426758,0.42986270785331726,-0.07738844305276871,0.4469042420387268,0.31922826170921326,-0.09042003750801086,0.39272940158843994,0.26840007305145264,-0.09319330751895905,0.5200675129890442,0.317237913608551,-0.02488960139453411,0.5307819247245789,0.2612459063529968,-0.06875720620155334,0.5434109568595886,0.3671247363090515,-0.0812336802482605,0.5452510714530945,0.38079628348350525,-0.0859357938170433,0.589452862739563,0.31639984250068665,-0.016954870894551277,0.6017248630523682,0.27382582426071167,-0.0674094557762146,0.5929189324378967,0.4028501808643341,-0.06815909594297409,0.5859647393226624,0.39674511551856995,-0.05689620599150658,0.6526666283607483,0.33652880787849426,-0.020381497219204903,0.6696317195892334,0.3110852539539337,-0.07463099807500839,0.6468813419342041,0.4237336814403534,-0.054416876286268234,0.6353754997253418,0.4196513295173645,-0.02891768142580986,0.7082789540290833,0.363630473613739,-0.029108740389347076,0.7242289185523987,0.35083603858947754,-0.06092359125614166,0.6997243762016296,0.4280730187892914,-0.0473443865776062,0.6843281388282776,0.4350909888744354,-0.030356304720044136,1
0.6282635927200317,0.6041627526283264,-7.016849963292771e-07,0.5459104776382446,0.5676149725914001,-0.059517547488212585,0.4850074350833893,0.43080294132232666,-0.07966583967208862,0.4453478455543518,0.3188762664794922,-0.09392321109771729,0.3941926658153534,0.2617422938346863,-0.09781338274478912,0.5177172422409058,0.31597447395324707,-0.027274569496512413,0.5276400446891785,0.2587243914604187,-0.071928970515728,0.5422408580780029,0.3636516332626343,-0.08363792300224304,0.5441076159477234,0.37871286273002625,-0.08738014847040176,0.5867601037025452,0.3158140778541565,-0.019295979291200638,0.599640429019928,0.27350953221321106,-0.07065556943416595,0.5928547382354736,0.4034365713596344,-0.07156537473201752,0.5842799544334412,0.39542660117149353,-0.06051711365580559,0.6500954031944275,0.3342023193836212,-0.02271820604801178,0.667830228805542,0.3062363862991333,-0.07911243289709091,0.6465775966644287,0.42094001173973083,-0.059027936309576035,0.632845938205719,0.41702210903167725,-0.03335384279489517,0.7060904502868652,0.3596065044403076,-0.03140633553266525,0.7242801785469055,0.3444511294364929,-0.06593764573335648,0.7012573480606079,0.4239668846130371,-0.05274201184511185,0.6839759349822998,0.4318954646587372,-0.035486288368701935,1
0.6239572167396545,0.601986289024353,-6.853713330201572e-07,0.541158139705658,0.561736524105072,-0.054581884294748306,0.47939595580101013,0.4211604595184326,-0.0733148604631424,0.4378601908683777,0.31075143814086914,-0.08736225217580795,0.38295260071754456,0.2599313259124756,-0.0919823870062828,0.516963005065918,0.3120109736919403,-0.02305639535188675,0.5197042226791382,0.2546807527542114,-0.0702870786190033,0.5364891290664673,0.3588944971561432,-0.08721444755792618,0.5409860610961914,0.3813462555408478,-0.09392968565225601,0.584918737411499,0.3122177720069885,-0.01765584573149681,0.5899454355239868,0.2663641571998596,-0.06914670765399933,0.5870780348777771,0.39454174041748047,-0.0725322961807251,0.5822718143463135,0.39749476313591003,-0.06346643716096878,0.6481204032897949,0.3323063552379608,-0.023238403722643852,0.6596031785011292,0.2991863489151001,-0.07873130589723587,0.6425431966781616,0.41302308440208435,-0.058114662766456604,0.632657527923584,0.4181737005710602,-0.03190107271075249,0.7035426497459412,0.36022403836250305,-0.03368942812085152,0.7162839770317078,0.3370913565158844,-0.06539339572191238,0.6952385902404785,0.41592106223106384,-0.04871123284101486,0.6812670230865479,0.4294881224632263,-0.02919097989797592,1
